    0.224035510296352686E+00    0.946930967015608438E+01    0.681526118021769678E-05    0.610585498809814442E-01    0.131162762641906738E+01    0.986394667625427157E+00    0.102193689346313477E+02   -0.328987577234118680E+04   -0.710341005336866527E+01    1
    0.289970073322763588E+00    0.428545363575338722E+01    0.280658828801888830E-02    0.183568334579467779E+00    0.130307841300964355E+01    0.123823733329772945E+01    0.195799899101257324E+02   -0.326191830885929585E+04   -0.710424338670202804E+01    1
    0.383815208453423706E+00    0.544025585108402421E+01    0.288690643296105488E-03    0.166371088027954112E+00    0.116284951567649841E+01    0.285781937837600708E+01    0.138639688491821289E+02   -0.325358936053359730E+04   -0.710507672003529844E+01    1
    0.412797944647485870E+00    0.483976714573070943E+01    0.150994613861042293E+01    0.785542964935302679E-01    0.105768489837646484E+01    0.243358130455017108E+01    0.324002885818481445E+02   -0.318080907134414974E+04   -0.710591005336862924E+01    1
    0.386754208911897546E+00    0.558633253174542155E+01    0.374782329381232674E-03    0.822171497344970637E-01    0.142655465006828308E+01    0.127236880660057072E+01    0.144297051429748535E+02   -0.316764933840526828E+04   -0.710674338670198136E+01    1
    0.271190871641486586E+00    0.457701407833892393E+01    0.407629673837798666E-04    0.167693424224853532E+00    0.127975633740425110E+01    0.849670857191085815E+00    0.312199759483337402E+02   -0.313397363147843362E+04   -0.710757672003525443E+01    1
    0.108781959524238289E+00    0.973159197438854306E+01    0.149877166389476130E-02    0.554421043395996113E-01    0.131830272078514099E+01    0.133613635301589961E+01    0.383358693122863770E+02   -0.310515958060142157E+04   -0.710841005336862874E+01    1
    0.478483968482091848E-01    0.147051219538771196E+02    0.302406539117695051E-04    0.486341094970703103E-01    0.112400749325752258E+01    0.392655098438262962E+00    0.489919996261596680E+02   -0.310192122892332645E+04   -0.710924338670201994E+01    1
    0.329081328744161294E+00    0.544747991006351828E+01    0.119304973038653962E-04    0.914534378051757857E-01    0.142319461703300476E+01    0.115548978447914119E+01    0.497150444984436035E+02   -0.309216019990392761E+04   -0.711007672003535163E+01    1
    0.411559613305933325E+00    0.106190527100705019E+02    0.134423902850400352E-01    0.130298490524291988E+00    0.107689717411994934E+01    0.285481967926025382E+01    0.419820404052734375E+02   -0.307951968064336324E+04   -0.711091005336862203E+01    1
    0.399773939523533794E+00    0.939349501792713859E+01    0.389495336467941169E-05    0.104920225143432633E+00    0.127986600995063782E+01    0.119202119112014782E+00    0.303363180160522461E+02   -0.307532433785920966E+04   -0.711174338670190398E+01    1
    0.157543773834874390E+00    0.485995151821272575E+01    0.580817104243688560E-02    0.188362512588500980E+00    0.139606207609176636E+01    0.254820424318313599E+01    0.315141797065734863E+02   -0.306300247756889894E+04   -0.711257672003527652E+01    1
    0.193463837239299996E+00    0.497832439334295884E+01    0.480573187064289753E-04    0.140480604171752926E+00    0.105215346813201904E+01    0.190181869268417358E+01    0.275224709510803223E+02   -0.305748084614793061E+04   -0.711341005336861976E+01    1
    0.408763171978967776E+00    0.105353903643846696E+02    0.236329496936402096E-04    0.100195388793945322E+00    0.103737625479698181E+01    0.641472655534744196E+00    0.345910072326660156E+02   -0.304292877290798697E+04   -0.711424338670195588E+01    1
    0.194270185858887223E+00    0.628591558310178211E+01    0.165374092499248162E-04    0.176626968383789079E+00    0.135570639371871948E+01    0.189843854308128357E+01    0.480713200569152832E+02   -0.303604975691141772E+04   -0.711507672003531244E+01    1
    0.499978932376458629E+00    0.127077790176104877E+02    0.394472041961378749E-03    0.912946128845214810E-01    0.145436778664588928E+01    0.269570996165275556E+01    0.152689623832702637E+02   -0.303176938630853056E+04   -0.711591005336865212E+01    1
    0.244024837221017248E-01    0.593329291089199273E+01    0.106156477168962361E-03    0.459098529815673839E-01    0.126171374320983887E+01    0.290508062839508074E+01    0.211217713356018066E+02   -0.303050851151387769E+04   -0.711674338670201045E+01    1
    0.180549982871777537E+00    0.499703823388783697E+01    0.182922091782848351E-01    0.132185497283935555E+00    0.132002392411231995E+01    0.203980416059494019E+01    0.169518136978149414E+02   -0.303015204751439933E+04   -0.711757672003535991E+01    1
    0.456801960207285751E+00    0.107491189233581643E+02    0.646944391078002751E-01    0.902936077117919844E-01    0.130595833063125610E+01    0.288694466948509199E+01    0.337297177314758301E+02   -0.302152822983013584E+04   -0.711841005336867472E+01    1
    0.489692239066665480E+00    0.157037140928695074E+02    0.901059476437923390E+00    0.103390312194824224E+00    0.120534676313400269E+01    0.188623180389404310E+01    0.244687318801879883E+02   -0.300134211650683892E+04   -0.711924338670199930E+01    1
    0.282334016762256113E+00    0.645325769247589776E+01    0.173141665887350659E-03    0.157985420227050782E+00    0.105454966425895691E+01    0.332004272937774680E+00    0.135516119003295898E+02   -0.300067080364393905E+04   -0.712007672003531589E+01    1
    0.758008787466171174E-01    0.279262988068090223E+02    0.107578126368882432E-03    0.417830848693847637E-01    0.107950717210769653E+01    0.123190294504165654E+01    0.162891459465026855E+02   -0.299847311334198821E+04   -0.712091005336860405E+01    1
    0.416599628288075285E+00    0.912863839022937640E+01    0.348331096677826019E-03    0.890310287475585965E-01    0.137143573164939880E+01    0.128592985272407545E+01    0.330019378662109375E+02   -0.298850676367079677E+04   -0.712174338670191887E+01    1
    0.305349781890946081E+00    0.155513188241308296E+02    0.107890716669651547E-03    0.186024103164672855E+00    0.135343599319458008E+01    0.220685874223709089E+01    0.190858864784240723E+02   -0.298663788635976789E+04   -0.712257672003524434E+01    1
    0.222013838188322155E+00    0.572312005074913532E+01    0.257867861521626573E-05    0.158485879898071280E+00    0.114905810356140137E+01    0.371574926376342818E+00    0.446389651298522949E+02   -0.298474199114102612E+04   -0.712341005336856625E+01    1
    0.612848134103752343E-01    0.121142276958608850E+02    0.483944101443263607E-03    0.522807121276855497E-01    0.129636624455451965E+01    0.990913748741149902E+00    0.155436038970947266E+02   -0.297864561988050900E+04   -0.712424338670194146E+01    1
    0.788851907634822852E-01    0.428098860410355186E+01    0.430367225170789005E-04    0.649322414398193354E-01    0.148994237184524536E+01    0.791452598571777299E+00    0.212433791160583496E+02   -0.294274312147233695E+04   -0.712507672003528647E+01    1
    0.175842249070444601E+00    0.625595532404427601E+01    0.381701868653549310E-02    0.131065244674682613E+00    0.100894585251808167E+01    0.223205801248550406E+01    0.290146756172180176E+02   -0.289188442746697001E+04   -0.712591005336858885E+01    1
    0.263319390383598195E+00    0.807249318897777357E+01    0.102226264747975895E-03    0.102292184829711919E+00    0.128788310289382935E+01    0.408658564090728760E+00    0.306245374679565430E+02   -0.288392394925872895E+04   -0.712674338670197294E+01    1
    0.256386062601475062E+00    0.116709215249455394E+02    0.120966026977353938E-03    0.151130800247192387E+00    0.140369150042533875E+01    0.131292645335197444E+01    0.127066397666931152E+02   -0.287793646129908029E+04   -0.712757672003535347E+01    1
    0.164552717721182823E+00    0.644770592062045278E+01    0.766466384746890012E-02    0.173303318023681652E+00    0.130239593982696533E+01    0.171019471883773799E+01    0.424831318855285645E+02   -0.286786878490271511E+04   -0.712841005336864608E+01    1
    0.276775900506654460E+00    0.313109787538599349E+02    0.192397654929962931E-03    0.488665199279785176E-01    0.145850488543510437E+01    0.286059419512748736E+01    0.266995739936828613E+02   -0.285100156467729221E+04   -0.712924338670196978E+01    1
    0.295603704525293665E+00    0.102047659101319343E+02    0.592956169451543946E-01    0.750985908508300798E-01    0.123026347160339355E+01    0.298686140775680542E+01    0.111520886421203613E+02   -0.284372333535774578E+04   -0.713007672003530324E+01    1
    0.105798535147308720E+00    0.457115511380961603E+01    0.102525091123134586E-04    0.133907432556152339E+00    0.103647881746292114E+01    0.187118110656738290E+01    0.417148208618164062E+02   -0.284209963148209818E+04   -0.713091005336862427E+01    1
    0.189525985716736928E+00    0.553336243537632466E+01    0.926678480993153864E+00    0.619834041595458962E-01    0.100102272629737854E+01    0.217669615745544442E+01    0.468190240859985352E+02   -0.284207884797553061E+04   -0.713174338670197461E+01    1
    0.187793985875868041E+00    0.682698587584852223E+01    0.174307502414286860E-03    0.156629047393798820E+00    0.144035309553146362E+01    0.114038377404212965E+01    0.214590573310852051E+02   -0.283420764707601211E+04   -0.713257672003532583E+01    1
    0.117333580122332193E+00    0.639392035821116345E+01    0.575320683118833148E-04    0.188753070831298830E+00    0.100425890088081360E+01    0.121261526346206661E+01    0.151551914215087891E+02   -0.279679045032464774E+04   -0.713341005336864242E+01    1
    0.253707314975871678E+00    0.893044648125992957E+01    0.182353343093975967E+00    0.667629241943359375E-01    0.148539254069328308E+01    0.157065149545669569E+01    0.396448159217834473E+02   -0.279373089465128305E+04   -0.713424338670195635E+01    1
    0.123620073524375679E+00    0.575719415859927164E+01    0.246978894849435488E-05    0.120278100967407237E+00    0.139276134967803955E+01    0.255950678586959857E+01    0.318355846405029297E+02   -0.278876022675687182E+04   -0.713507672003529425E+01    1
    0.113212628458981640E+00    0.509288126557114929E+01    0.820015487409558137E-03    0.117982749938964848E+00    0.116466817259788513E+01    0.815143549442291171E+00    0.192099618911743164E+02   -0.274080178845625096E+04   -0.713591005336860817E+01    1
    0.403788032839600908E+00    0.193109180723194633E+02    0.126653067889257592E-01    0.613205528259277363E-01    0.120381027460098267E+01    0.658252060413360596E+00    0.342792201042175293E+02   -0.273677533889317829E+04   -0.713674338670191410E+01    1
    0.429393957068794518E+00    0.218689378118169024E+02    0.230607947005296091E-02    0.193289461135864260E+00    0.125650721788406372E+01    0.864522427320480347E+00    0.200602889060974121E+02   -0.272352736540876322E+04   -0.713757672003529198E+01    1
    0.217123860130708557E+00    0.591308693748761094E+01    0.107274597895587176E+01    0.199965009689331064E+00    0.127601224184036255E+01    0.275959072709083575E+01    0.368062424659729004E+02   -0.272338897075676778E+04   -0.713841005336867518E+01    1
    0.340510690580921524E-01    0.508400401026386728E+01    0.311859008928672577E-05    0.547532081604003920E-01    0.110354208946228027E+01    0.848846864700317338E+00    0.256321382522583008E+02   -0.272216819827331619E+04   -0.713924338670199266E+01    1
    0.197676191371923160E+00    0.921174100310785704E+01    0.270546943531928437E-02    0.160219593048095715E+00    0.103960761427879333E+01    0.147624463438987741E+01    0.147180700302124023E+02   -0.272028847950714317E+04   -0.714007672003530214E+01    1
    0.202860105069871927E+00    0.100076002070632626E+02    0.107827507440214676E+01    0.447305202484130845E-01    0.140807053446769714E+01    0.219395592212676993E+01    0.199495577812194824E+02   -0.270825516734780331E+04   -0.714091005336865781E+01    1
    0.158347288987686546E+00    0.110829439424270131E+02    0.288728880363272685E-05    0.136863470077514648E+00    0.119514730572700500E+01    0.514970880746841386E+00    0.340330433845520020E+02   -0.270464283932871876E+04   -0.714174338670203390E+01    1
    0.224204242550007538E+00    0.124318263429590470E+02    0.496020877836447912E-04    0.966181659698486378E-01    0.112949910759925842E+01    0.186717609167099008E+01    0.292240667343139648E+02   -0.269547056286752195E+04   -0.714257672003532651E+01    1
    0.381661564059406433E+00    0.827096503160290730E+01    0.115680209148653040E+00    0.159836082458496093E+00    0.107125860452651978E+01    0.578691929578781128E+00    0.283814120292663574E+02   -0.268913707342830412E+04   -0.714341005336863155E+01    1
    0.465644467893621017E+00    0.224797803271585970E+02    0.538271637070218897E-01    0.128739662170410163E+00    0.144580408930778503E+01    0.273146504759788522E+01    0.400701117515563965E+02   -0.268703749623811655E+04   -0.714424338670196946E+01    1
    0.166535553678323844E+00    0.616340939345822747E+01    0.115723512476130691E+00    0.709500980377197332E-01    0.113779127597808838E+01    0.141914076209068307E+01    0.305040097236633301E+02   -0.267689741499466845E+04   -0.714507672003527805E+01    1
    0.114461072806130770E+00    0.106556135473978433E+02    0.978167409489343355E-05    0.180816602706909191E+00    0.110575649142265320E+01    0.188554834127426152E+01    0.352906203269958496E+02   -0.267316115365933410E+04   -0.714591005336862661E+01    1
    0.704725667730402711E-01    0.490426824830760211E+01    0.101874968783193113E-04    0.694140624999999983E-01    0.138831111788749695E+01    0.153411286473274244E+01    0.321540212631225586E+02   -0.265705756132261422E+04   -0.714674338670200271E+01    1
    0.312001751476485900E+00    0.122330035725312971E+02    0.113420747920680220E+02    0.882984352111816362E-01    0.130837133526802063E+01    0.295221102833747873E+01    0.328361320495605469E+02   -0.264057784551388431E+04   -0.714757672003531397E+01    1
    0.109484745472776215E+00    0.138157789380094282E+02    0.957691186244066816E-04    0.193282194137573249E+00    0.147371292114257812E+01    0.159568257927894597E+01    0.239690089225769043E+02   -0.263808888760048785E+04   -0.714841005336859681E+01    1
    0.398947632152975434E-01    0.109959343191818046E+02    0.616477077139074032E-04    0.537744235992431638E-01    0.119319972395896912E+01    0.199650298357009892E+01    0.240697932243347168E+02   -0.263543334124561488E+04   -0.714924338670194803E+01    1
    0.182756105170789079E+00    0.161955980509140502E+02    0.114966579647727261E-02    0.173153667449951171E+00    0.124811577796936035E+01    0.326464492082595814E+00    0.294571518898010254E+02   -0.263364139958746637E+04   -0.715007672003530903E+01    1
    0.171753636345274990E+00    0.122792132725731786E+02    0.638252634602526016E-05    0.786953163146972695E-01    0.126421687006950378E+01    0.124366510510444650E+01    0.310193133354187012E+02   -0.263054305724074493E+04   -0.715091005336861052E+01    1
    0.214443531059450826E+00    0.194428891709075131E+02    0.233537830357499580E-02    0.197654170989990247E+00    0.109914672374725342E+01    0.208217452168464634E+01    0.119076848030090332E+02   -0.263002768850642406E+04   -0.715174338670191023E+01    1
    0.259921490208050776E+00    0.184360206513556619E+02    0.329622293427955554E-04    0.104723291397094742E+00    0.105043667554855347E+01    0.269811953902244550E+01    0.128718495368957520E+02   -0.262445940760328585E+04   -0.715257672003525435E+01    1
    0.168387997712201559E+00    0.998649108616144332E+01    0.179886892029409440E-01    0.102395420074462895E+00    0.135758599638938904E+01    0.279342212677001944E+01    0.211626243591308594E+02   -0.259938705614927085E+04   -0.715341005336860380E+01    1
    0.436256860006049574E+00    0.117913605453427799E+02    0.155554383041678873E+00    0.158907976150512692E+00    0.103610959649085999E+01    0.526069974899291970E+00    0.334593868255615234E+02   -0.259358475365841241E+04   -0.715424338670197546E+01    1
    0.242927318297281564E+00    0.693980521473797651E+01    0.406994521648873453E+00    0.109351177215576162E+00    0.142298159003257751E+01    0.920925897359847978E+00    0.378037619590759277E+02   -0.258181988020798099E+04   -0.715507672003530182E+01    1
    0.878852141967909894E-01    0.479748162780685217E+01    0.202943048285244235E-05    0.782889366149902288E-01    0.137941586971282959E+01    0.297498723864555359E+01    0.467987513542175293E+02   -0.258117745161132598E+04   -0.715591005336864239E+01    1
    0.360942293569927186E+00    0.235388420525197368E+02    0.102667278912342554E-04    0.690018558502197288E-01    0.125111460685729980E+01    0.233855943083763140E+01    0.131909298896789551E+02   -0.257665277814969068E+04   -0.715674338670196875E+01    1
    0.134072723381531533E+00    0.642389070969047449E+01    0.146328660386552811E+01    0.110430936813354502E+00    0.115903368592262268E+01    0.177825058698654170E+01    0.263122558593750000E+02   -0.257401861989192685E+04   -0.715757672003523826E+01    1
    0.118862570054504388E+00    0.448405514165130636E+01    0.296677217940105042E-01    0.198108053207397466E+00    0.135414510965347290E+01    0.634607779979705744E+00    0.174303531646728516E+02   -0.257117662236053093E+04   -0.715841005336860636E+01    1
    0.135731890543517669E+00    0.871668814451597740E+01    0.253319998339845198E+00    0.196323776245117210E+00    0.149675351381301880E+01    0.195625906586647047E+01    0.470438480377197266E+02   -0.256925534471359924E+04   -0.715924338670199578E+01    1
    0.991056117712727780E-01    0.105245348038628102E+02    0.108977735687630552E-02    0.181896610260009778E+00    0.107432225346565247E+01    0.215907374620437631E+01    0.212060427665710449E+02   -0.256523734278598522E+04   -0.716007672003531503E+01    1
    0.402142669665671249E+00    0.593313820020493043E+01    0.427798595696174677E+00    0.192282505035400397E+00    0.114088362455368042E+01    0.140844942927360539E+01    0.131242704391479492E+02   -0.256252509906891146E+04   -0.716091005336859432E+01    1
    0.284530462537301410E+00    0.190975613617640789E+02    0.412287607619704122E+00    0.180192632675170911E+00    0.134778222441673279E+01    0.181283770203590389E+01    0.203379058837890625E+02   -0.255520155248849960E+04   -0.716174338670192157E+01    1
    0.115727925516721758E+00    0.136808415407646820E+02    0.221484506465960103E-02    0.133525123596191397E+00    0.149550783634185791E+01    0.590356254577636741E+00    0.358860135078430176E+02   -0.254598264739764181E+04   -0.716257672003529144E+01    1
    0.445909762455214520E+00    0.154752439105608577E+02    0.464664028539126761E+01    0.930942916870117210E-01    0.147887265682220459E+01    0.190041443109512342E+01    0.170599126815795898E+02   -0.254480960622491421E+04   -0.716341005336861070E+01    1
    0.120633034726785687E+00    0.937982567976811588E+01    0.149920863133790961E-02    0.116767969131469723E+00    0.126961603760719299E+01    0.109511898159980769E+01    0.192433714866638184E+02   -0.253881126292408590E+04   -0.716424338670190863E+01    1
    0.165214324894032871E+00    0.123045385935892391E+02    0.917996770041132547E-05    0.923193168640136785E-01    0.133645483851432800E+01    0.153035226464271545E+01    0.367465662956237793E+02   -0.253471248108899090E+04   -0.716507672003526874E+01    1
    0.123644676910409423E+00    0.150904236548534403E+02    0.295424106679322571E-03    0.109789056777954114E+00    0.145387753844261169E+01    0.958970254659652688E+00    0.356331968307495117E+02   -0.253450980075401003E+04   -0.716591005336860842E+01    1
    0.388788136674102447E+00    0.211987851470315647E+02    0.297323617563935751E-01    0.480079174041748019E-01    0.131582048535346985E+01    0.111954023838043226E+01    0.390844583511352539E+02   -0.252366262513673246E+04   -0.716674338670197031E+01    1
    0.125530654083763793E+00    0.153482779221566670E+02    0.159611771773946254E+00    0.198353614807128931E+00    0.126619610190391541E+01    0.171833974719047555E+01    0.190650224685668945E+02   -0.250902831668562749E+04   -0.716757672003530377E+01    1
    0.817838102998488248E-01    0.124276223147120923E+02    0.751124894973447823E-03    0.178017930984497086E+00    0.117885011434555054E+01    0.296269096136093157E+01    0.400432348251342773E+02   -0.250792372314176419E+04   -0.716841005336860970E+01    1
    0.147248264227389541E+00    0.179388855513513050E+02    0.196990443088125439E-01    0.125460767745971674E+00    0.124282640218734741E+01    0.120673426985740662E+01    0.143882465362548828E+02   -0.250581991529672268E+04   -0.716924338670193695E+01    1
    0.152053871610897312E+00    0.144398408559410854E+02    0.511402684401286648E-05    0.951938724517822354E-01    0.105313763022422791E+01    0.115702472329139705E+01    0.308630537986755371E+02   -0.249076355142224611E+04   -0.717007672003524288E+01    1
    0.826581854731771454E-01    0.151910716209781995E+02    0.123418001604144192E-04    0.176774826049804712E+00    0.144991958141326904E+01    0.275009104609489441E+01    0.100954318046569824E+02   -0.247558677107366293E+04   -0.717091005336860565E+01    1
    0.101115628314900272E+00    0.632655409458830764E+01    0.226934002185090914E-04    0.796031951904296875E-01    0.143435198068618774E+01    0.293881332874298096E+01    0.418906521797180176E+02   -0.247476115576840630E+04   -0.717174338670193556E+01    1
    0.223017628265967577E+00    0.184556781757600881E+02    0.304704027943178968E+01    0.952546119689941517E-01    0.140382820367813110E+01    0.173410605788230909E+01    0.233594083786010742E+02   -0.244421356208241104E+04   -0.717257672003526547E+01    1
    0.347567375611700036E+00    0.126735821967773425E+02    0.105536558836067336E+02    0.852930259704589855E-01    0.134314060211181641E+01    0.177338234186172494E+01    0.404771447181701660E+02   -0.244251267372064740E+04   -0.717341005336860338E+01    1
    0.854775018552702132E-01    0.111695719829213935E+02    0.931104130726490530E-02    0.168179550170898445E+00    0.129877069592475891E+01    0.238527636528015119E+01    0.309926581382751465E+02   -0.244173349219854936E+04   -0.717424338670193418E+01    1
    0.102165215203860182E-01    0.606216361754781730E+01    0.463153290995104466E-04    0.435996341705322255E-01    0.115508860349655151E+01    0.280949801802635202E+01    0.489583277702331543E+02   -0.242967884015582422E+04   -0.717507672003528896E+01    1
    0.911986228702744983E-01    0.525459724015319196E+01    0.273555727798176218E+00    0.878655719757080178E-01    0.119792595505714417E+01    0.283588133454322833E+01    0.333312773704528809E+02   -0.242653990774906697E+04   -0.717591005336860288E+01    1
    0.841523051894156465E-01    0.105709740295303369E+02    0.521838326297412213E-05    0.168129224777221697E+00    0.143431892991065979E+01    0.773313182592391901E+00    0.194550466537475586E+02   -0.242460857197827681E+04   -0.717674338670192924E+01    1
    0.138344372196683944E-01    0.103707158722479669E+02    0.124214961255123209E-04    0.453457450866699210E-01    0.126044130325317383E+01    0.259984646439552325E+01    0.353367471694946289E+02   -0.242356570774466945E+04   -0.717757672003529823E+01    1
    0.763910834301989305E-01    0.103754924336157330E+02    0.562944102641023576E-02    0.196841850280761732E+00    0.110674789547920227E+01    0.173198013305664067E+01    0.200894522666931152E+02   -0.241656446837093245E+04   -0.717841005336863880E+01    1
    0.153584606923655581E+00    0.174698489020073602E+02    0.113027911102942946E+01    0.186448945999145521E+00    0.121608158946037292E+01    0.255391186475753784E+01    0.161640191078186035E+02   -0.240693438718063589E+04   -0.717924338670192519E+01    1
    0.493000035566848904E+00    0.266668732753442654E+02    0.133325406844761584E-01    0.139063377380371084E+00    0.129544427990913391E+01    0.787694072723388650E+00    0.261094045639038086E+02   -0.239765097114818400E+04   -0.718007672003525332E+01    1
    0.205765943496370812E+00    0.190220188672904307E+02    0.222024873776376946E+00    0.416944789886474626E-01    0.108634036779403687E+01    0.162753636240959176E+01    0.462849235534667969E+02   -0.239173090938142059E+04   -0.718091005336861521E+01    1
    0.968201208164635174E-01    0.104404176263421000E+02    0.705328662879173618E+00    0.125874109268188483E+00    0.140932768583297729E+01    0.164092196226119991E+01    0.211277437210083008E+02   -0.238884168933061210E+04   -0.718174338670197709E+01    1
    0.173337610102800466E+00    0.177037388129794344E+02    0.521619717524569892E-03    0.881024456024169927E-01    0.107572254538536072E+01    0.174783010482788081E+01    0.163212323188781738E+02   -0.238738760464317511E+04   -0.718257672003534964E+01    1
    0.293537924898496505E+00    0.243214279675940901E+02    0.605555515405927034E-02    0.136163845062255873E+00    0.100061321258544922E+01    0.179639708995819092E+01    0.315169334411621094E+02   -0.238615819330618160E+04   -0.718341005336864136E+01    1
    0.175399765538998637E+00    0.740873936611620731E+01    0.149427362844507905E+01    0.167571477890014670E+00    0.148006156086921692E+01    0.144404445290565486E+01    0.328079748153686523E+02   -0.238490228101820549E+04   -0.718424338670194995E+01    1
    0.405208021081738923E+00    0.243332000917295552E+02    0.681226775386915939E+01    0.648947334289550759E-01    0.112028262019157410E+01    0.227554517984390259E+01    0.379405641555786133E+02   -0.238300262864217575E+04   -0.718507672003534381E+01    1
    0.444167165596434155E+00    0.557985206366511832E+01    0.272323124787597193E+01    0.763685798645019620E-01    0.147322627902030945E+01    0.998880219459533647E+00    0.126999592781066895E+02   -0.237190664339260911E+04   -0.718591005336864352E+01    1
    0.836652468800713062E-01    0.171604334972037478E+02    0.263874587127391298E-05    0.147612380981445329E+00    0.146029239892959595E+01    0.219204761981964102E+01    0.388705825805664062E+02   -0.236931021534301453E+04   -0.718674338670192903E+01    1
    0.421446323677947959E-01    0.219225191538948110E+02    0.269895853731017982E-05    0.500862407684326202E-01    0.147449177503585815E+01    0.193939790129661560E+01    0.404378652572631836E+02   -0.236372033532400428E+04   -0.718757672003525183E+01    1
    0.466665139540995089E+00    0.297718086229741417E+02    0.215521267884156119E-02    0.495470523834228502E-01    0.105287039279937744E+01    0.771456217765808083E+00    0.488006711006164551E+02   -0.236050741523780925E+04   -0.718841005336863148E+01    1
    0.179560042169359751E+00    0.128715712980481989E+02    0.195407879916115412E+01    0.647336483001708929E-01    0.135986104607582092E+01    0.105126259922981258E+01    0.395665168762207031E+02   -0.235954507746112677E+04   -0.718924338670198182E+01    1
    0.119552952010554311E+00    0.112308577934551757E+02    0.155460304999848311E-02    0.961208248138427784E-01    0.147094270586967468E+01    0.127471753954887390E+01    0.181173014640808105E+02   -0.235852702332665285E+04   -0.719007672003525844E+01    1
    0.202982384899882629E+00    0.251982970215312818E+02    0.640962221377473600E-02    0.188235445022583020E+00    0.121827358007431030E+01    0.280549922585487366E+01    0.208819580078125000E+02   -0.235517798211989202E+04   -0.719091005336860345E+01    1
    0.116475585884877386E+00    0.898323263452086351E+01    0.191097290746480714E+00    0.523682212829589822E-01    0.104888239502906799E+01    0.226088322997093183E+01    0.484856176376342773E+02   -0.234735072735887888E+04   -0.719174338670198132E+01    1
