    0.220746332276092436E+40    0.174337219671558852E+00    0.538740408249078610E+04    0.181869028143587101E+02    0.195603233584954080E-01    0.862003749029708099E+10    0.768402499446101617E+00   -0.234431310703161699E+01   -0.245202766893299412E+03
    0.208418103679770145E+40    0.223192973839184766E+00    0.197672899334753456E+05    0.205087851363680755E+02    0.567158044824960239E-01    0.295667382652816328E+14    0.257956406219880807E+00   -0.170122324545361470E+01   -0.245198432195922692E+03
    0.175809155012334019E+40    0.251570248235087224E+00    0.255585131594225495E+05    0.186903047291490800E+02    0.902427009028017313E-02    0.818144513373211719E+13    0.653836031430660714E-01   -0.162135212066324153E+01   -0.245195348309453863E+03
    0.181002360289913426E+40    0.291627473894580491E+00    0.857167265834842146E+04    0.186421975196721412E+02    0.109546558123216412E-01    0.660576292545476723E+10    0.612559031339121929E+00   -0.250778504908285438E+01   -0.245194957526186727E+03
    0.179862624274972327E+40    0.301605432130100992E+00    0.170009748423473684E+05    0.207202847881568637E+02    0.504720543714344341E-01    0.215755531951971523E+14    0.264336516823263035E+00   -0.237075318751589581E+01   -0.245155993387766472E+03
    0.266640007606476331E+40    0.182198291710178678E+00    0.362325247363637754E+04    0.212912453058476352E+02    0.204559900882781941E-01    0.364334280927077341E+10    0.998751939097990649E+00   -0.106612284677680424E+01   -0.245121266736594208E+03
    0.143208010634859007E+40    0.306047704507821872E+00    0.547041005647814109E+04    0.183862165599123735E+02    0.151848012703385844E-01    0.982381083566801071E+10    0.671141939450445535E+00   -0.178258050026161441E+01   -0.245087426073241545E+03
    0.174950987121964710E+40    0.299269814407050638E+00    0.454871503055424455E+04    0.206641469879046049E+02    0.141166766267170826E-01    0.187718030797005892E+10    0.107119853072655480E+01   -0.224588773494545135E+01   -0.245063315618182315E+03
    0.234865667161790279E+40    0.149173045978659297E+00    0.885881590143006906E+04    0.201091148780318107E+02    0.609381855784400031E-01    0.314732317762938782E+12    0.510517379013152528E+00   -0.481602748736245589E+00   -0.245031124261787056E+03
    0.140901589608467088E+40    0.382120678912639289E+00    0.181217610860359455E+05    0.190371161495697763E+02    0.684687496829486635E-02    0.356918893318956375E+11    0.183571759271502322E+00   -0.132625362412190739E+01   -0.245020512365546182E+03
    0.999909564517133640E+39    0.379175430509510636E+00    0.528260981365925772E+03    0.182669585582762970E+02    0.123043736948122880E-01    0.120835508372543788E+10    0.121017306855587159E+01   -0.146605260430552531E+01   -0.244990439108287404E+03
    0.524120637229724785E+40    0.119336082457383558E+00    0.957341119366864746E+03    0.221397193061214992E+02    0.194373863175640003E-01    0.354722650900272560E+10    0.993021866591481728E+00   -0.225122511742307657E+00   -0.244952201419243380E+03
    0.263157065577247004E+40    0.210143822293755389E+00    0.135143693385964889E+05    0.212079432012141460E+02    0.132257098559334409E-01    0.186955650323661690E+11    0.419343184536448033E+00   -0.248728068908961131E+01   -0.244930635951293652E+03
    0.154090467382151943E+40    0.251152459999559041E+00    0.837997503207103705E+03    0.197953978384225664E+02    0.185962605635797210E-01    0.448416557297513866E+10    0.940274034611424669E+00   -0.326200744959858469E+01   -0.244926262670352031E+03
    0.131245957042682117E+40    0.263710509196539267E+00    0.193777621673836074E+04    0.184172657650560261E+02    0.200778165070233626E-01    0.468417435889872169E+10    0.934462432868182757E+00   -0.203949814101794757E+01   -0.244923452146036311E+03
    0.261744776957892685E+40    0.138759773797743097E+00    0.996426644090889749E+04    0.212430221026443888E+02    0.159508105680290196E+00    0.108822633425665955E+13    0.540138273736180063E+00   -0.289338624373580888E+01   -0.244913910729356331E+03
    0.213641759972994772E+40    0.888190488100344400E-01    0.772743813406912432E+04    0.200187810996564934E+02    0.360188614900976006E-01    0.200408668079796295E+11    0.720949633724270011E+00   -0.174416466070205867E+01   -0.244882640486079225E+03
    0.161553898660306213E+40    0.325314698574562355E+00    0.196012341926079694E+04    0.187442124468086959E+02    0.142407889405430678E-01    0.322945613886986732E+10    0.958214943038174560E+00   -0.362132056664758029E+01   -0.244881752153744515E+03
    0.223514355400562690E+40    0.225402573490774333E+00    0.155900593784886787E+05    0.202464275785202865E+02    0.132133958532744289E+00    0.390490949944626484E+14    0.348410444678842468E+00   -0.143752181685779590E+01   -0.244803135610496724E+03
    0.280217740056699775E+40    0.706270279847824867E-01    0.105636410581816126E+05    0.204413757217459704E+02    0.849434479539057596E+00    0.600981425857210234E+14    0.501883439302403866E+00   -0.280941606771711827E+01   -0.244793949263842109E+03
    0.116123478929571553E+40    0.400153396367513625E+00    0.667189023823802381E+04    0.186943080690524646E+02    0.109216051186672540E-01    0.288738197334427929E+10    0.814896990318056291E+00   -0.252644434447876520E+01   -0.244788360112637235E+03
    0.494821415020913611E+40    0.141361282389945414E+00    0.118474995962366174E+05    0.219207567038041233E+02    0.270372595087200851E+00    0.297480941773130000E+14    0.432879963301524562E+00   -0.310994798645050619E+01   -0.244771663934742264E+03
    0.340201306865886881E+40    0.355790890546206551E+00    0.125312800261377697E+04    0.220398359216136086E+02    0.119482756660684204E-01    0.221788638930338669E+10    0.101232544271729452E+01   -0.166516035451912781E+01   -0.244743220832832435E+03
    0.155415613864562223E+40    0.295839655257858436E+00    0.209401600356161362E+05    0.196698169053634508E+02    0.754213374579963160E-02    0.105050606467739449E+11    0.209143205458994591E+00   -0.248716604600915048E+01   -0.244741628095612896E+03
    0.289765771912535964E+40    0.178872705598802778E+00    0.960847168383104417E+03    0.216093434226683492E+02    0.256289644668751294E-01    0.583109996407225895E+10    0.955817523703274108E+00   -0.343827446599388065E+01   -0.244718892612265904E+03
    0.218890801571741540E+40    0.288584003625051766E+00    0.886638616686182650E+04    0.208243056487992639E+02    0.135611522133110250E-01    0.717072711546537304E+10    0.654867412201302401E+00   -0.359479462796304317E+01   -0.244715933549737230E+03
    0.178852018966717765E+40    0.103061144495792692E+00    0.353574124768337333E+04    0.193527768603647310E+02    0.533319869229310004E-01    0.213305662405175095E+11    0.849018529415349499E+00   -0.213659920587441965E+01   -0.244706665678305114E+03
    0.165752264681045481E+40    0.151987808403052260E+00    0.295340795738465567E+04    0.198646712612580814E+02    0.338522008528555421E-01    0.106548427315959797E+11    0.887605261108096788E+00   -0.127377660385214986E+01   -0.244691370028011704E+03
    0.200953795007438037E+40    0.344337814026184408E+00    0.192964732023979814E+05    0.209019488568901757E+02    0.726223587528149368E-02    0.109701723507293015E+12    0.144611876914698900E+00   -0.123477441727548842E+01   -0.244636752632542880E+03
    0.431376418536569559E+40    0.509383665299637939E-01    0.109576344164961829E+05    0.214900203526661144E+02    0.540125597714451677E+00    0.144089696530661426E+14    0.530973200311025351E+00   -0.554413495015156021E+00   -0.244617560608854347E+03
    0.229770974825748384E+40    0.223637894217238925E+00    0.132739285944822186E+05    0.203839043784222689E+02    0.263304563709695870E-01    0.133978003208199509E+12    0.423130920775582897E+00   -0.351805646124929972E+01   -0.244616179289598676E+03
    0.212588789585359704E+40    0.173367806372498157E+00    0.183802367600870348E+05    0.194862232077935609E+02    0.775328609634117621E-01    0.163363113269862734E+14    0.307859666899188367E+00   -0.102680906879472045E+01   -0.244610668767995207E+03
    0.170241045589610743E+40    0.311998910553634379E+00    0.143379390755653094E+05    0.191685270372029564E+02    0.949750258227539772E-02    0.684960280091552162E+10    0.446848108036694669E+00   -0.309222819820523576E+01   -0.244606061310751926E+03
    0.180983720818692881E+40    0.239791319837719702E+00    0.137435877796912791E+05    0.199558190800610156E+02    0.124944324884809707E-01    0.618827557520745277E+10    0.558411397259000242E+00   -0.208928741237468607E+01   -0.244599427856716119E+03
    0.158245797923604856E+40    0.347265413595309158E+00    0.562559328094924058E+04    0.208642589906241724E+02    0.133076611371308190E-01    0.167596084354380155E+10    0.106779452055888657E+01   -0.291016202695151982E+01   -0.244567354631358313E+03
    0.161324733433556839E+40    0.314818969744781796E+00    0.133184064169982448E+05    0.186427873359344325E+02    0.109034822962043761E-01    0.440716050238762436E+11    0.339878420158070127E+00   -0.163211583320643627E+01   -0.244539389016817381E+03
    0.165331186265184765E+40    0.289105066547291956E+00    0.885830387688931978E+03    0.186539090901143290E+02    0.156745646886807602E-01    0.271642320905173445E+10    0.102687814981329195E+01   -0.187142067848801408E+01   -0.244489545446388490E+03
    0.274898825531296836E+40    0.275834800489226928E+00    0.381469157852844319E+04    0.213542546511546050E+02    0.137569964038589607E-01    0.484670957036672974E+10    0.795270455140783539E+00   -0.333861362236011994E+01   -0.244480313275662269E+03
    0.139481160757686809E+40    0.369787120978111117E+00    0.508110438019366370E+03    0.190549579098215958E+02    0.107672797100585079E-01    0.110066274286503816E+10    0.118256635779518837E+01   -0.119632698470756771E+01   -0.244479556771848820E+03
    0.201406183212531046E+40    0.179323724990084504E+00    0.926627451383896550E+04    0.202708089566598488E+02    0.142719922983603698E+00    0.126887167144548438E+13    0.526228813346751534E+00   -0.249134030533478290E+01   -0.244456753227490111E+03
    0.150321058968911912E+40    0.274700999482886787E+00    0.211423694440988183E+05    0.187468427580717076E+02    0.260355602207162778E-01    0.323207161394371328E+14    0.172731729130359585E+00   -0.163432309778560514E+01   -0.244456327619735930E+03
    0.274426897512051069E+40    0.290733601964138888E+00    0.154198240632928610E+05    0.212757972167047917E+02    0.143454922161559313E-01    0.207600372715038788E+12    0.273262509981400614E+00   -0.993651485245113486E+00   -0.244437961016973162E+03
    0.166726982930964797E+40    0.206651948817524328E+00    0.520780066118604100E+04    0.192524634690622634E+02    0.271134141315560497E-01    0.149953614484921360E+11    0.757829483501847423E+00   -0.224531487807679397E+01   -0.244407020760940441E+03
    0.238468859685070020E+40    0.285260492419595002E+00    0.134122937130430801E+05    0.209181955302710314E+02    0.637876763158451016E-01    0.140862153720676250E+14    0.325146129539628737E+00   -0.167815995382003647E+01   -0.244393926634764142E+03
    0.189826797085295083E+40    0.258913129875132486E+00    0.714487799487702205E+03    0.205492815009077816E+02    0.194562611868816376E-01    0.551206547059610748E+10    0.921196942347012326E+00   -0.216810740208517228E+01   -0.244375244433006344E+03
    0.219797817399355915E+40    0.101448096557079231E+00    0.545640926471293915E+04    0.201870559980090540E+02    0.366589527705580495E-01    0.272502750844973183E+11    0.706012716524781481E+00   -0.305537330883546865E+01   -0.244341609496119190E+03
    0.301920298348400506E+40    0.173352702817950649E+00    0.139219186746204596E+05    0.215653603740097459E+02    0.363537166832140934E+00    0.785040262118019844E+14    0.408103358798238891E+00   -0.252662064827343125E+01   -0.244330129068801568E+03
    0.345128036671539872E+40    0.309093358188514855E+00    0.168705421829197689E+04    0.219870107280113061E+02    0.110519788803112480E-01    0.116159309382513714E+10    0.116914124412869369E+01   -0.767623941136003296E+00   -0.244314627499736218E+03
    0.166258982899661345E+40    0.164013722131555573E+00    0.954943657559914027E+04    0.190285370884929996E+02    0.498293436364081882E-01    0.983043643532512665E+11    0.575243150058438291E+00   -0.221952219133848727E+01   -0.244299317998629050E+03
    0.469481960440089151E+40    0.299029239596416307E+00    0.363155521411079280E+04    0.224159987007000048E+02    0.158918129006118056E-01    0.412490688547638035E+10    0.902812573320568634E+00   -0.283335554230018660E+01   -0.244291323111364932E+03
    0.207537828373425521E+40    0.155616168665812016E+00    0.505482416290714627E+04    0.194454265403709314E+02    0.453845139720174262E-01    0.560416239856951675E+11    0.663472359256038202E+00   -0.187933725170195709E+01   -0.244272080965509218E+03
    0.196859213249210085E+40    0.217546987112196194E+00    0.222085985237737041E+05    0.200240254425095188E+02    0.228668179212707483E-01    0.330179434669335156E+13    0.196898988355616006E+00   -0.165906243887823845E+01   -0.244271609269512282E+03
    0.146202953140523101E+40    0.299961539999167026E+00    0.167778700291181849E+05    0.186691117280669232E+02    0.158541628202224574E-01    0.370785040578335510E+12    0.253444295426481614E+00   -0.844242879339142105E+00   -0.244255688010508493E+03
    0.187909614146103297E+40    0.130674334821528682E+00    0.435703023266007312E+04    0.192667531530101499E+02    0.670429370075683456E-01    0.679485362901689987E+11    0.723618952243365809E+00   -0.155445980327984179E+01   -0.244238924589257721E+03
    0.142350749092416586E+40    0.358394305638915223E+00    0.560960965199777092E+04    0.204942836840019531E+02    0.625458222002176368E-02    0.701335589416522145E+09    0.102206512235395608E+01   -0.130984234080400386E+00   -0.244232815312187086E+03
    0.106452531667224363E+40    0.391590523649652356E+00    0.907145328840269576E+04    0.182439661250789555E+02    0.109146272298091193E-01    0.169880099311778378E+10    0.895809931797781789E+00   -0.213577868697900408E+01   -0.244227503420537261E+03
    0.210268110088562637E+40    0.102170135986573513E+00    0.132325195292912595E+05    0.203331471432878885E+02    0.350909839401420287E+00    0.616660366932858789E+13    0.511701704601372098E+00   -0.302063977253892491E+01   -0.244226049274516242E+03
    0.191618736018752983E+40    0.196538237473724620E+00    0.512626639225458712E+04    0.181737683358029756E+02    0.221580699198742868E-01    0.874766148225140953E+10    0.784642969109163202E+00   -0.232803134593995420E+01   -0.244198673160778355E+03
    0.217407870971462948E+40    0.904792753366249758E-01    0.176959074678546745E+04    0.182726057748424964E+02    0.467444196981989732E-01    0.205166730613987846E+11    0.855792541223312719E+00   -0.163248811478969635E+01   -0.244184545883261080E+03
    0.319035796462473513E+40    0.138356473161700105E+00    0.118473995247086095E+05    0.214048928895913875E+02    0.507217641977162792E+00    0.729049741512080781E+14    0.445578644678870872E+00   -0.320662787176764663E+01   -0.244152243581785910E+03
    0.144380067418160669E+40    0.305661570921732961E+00    0.804478490194664937E+04    0.190472545228049981E+02    0.156454041741227769E-01    0.106908687831585369E+11    0.637413834949388969E+00   -0.385690967442963739E+01   -0.244100079513590003E+03
    0.267687916351730297E+40    0.834539688968897186E-01    0.119980771606108865E+05    0.200915251420958718E+02    0.152212296937229152E+00    0.152598074474959277E+13    0.507734359110406541E+00   -0.323016399637876939E+01   -0.244096512891988681E+03
    0.249223217099749599E+40    0.209987694667091607E+00    0.710285184316066989E+04    0.215818603083386407E+02    0.180712971896892990E-01    0.415701866819409180E+10    0.848059414844851922E+00   -0.113730851379861786E+01   -0.244082238822577438E+03
    0.134245293848778775E+40    0.344682797106348360E+00    0.595604700620390486E+04    0.191568015421233859E+02    0.112192759932814926E-01    0.371693142731071043E+10    0.746678610192254899E+00   -0.292311673992927501E+01   -0.244064587837045678E+03
    0.201091946595677630E+40    0.201715066090847411E+00    0.259739668764003727E+04    0.198801465479313286E+02    0.228674415748600576E-01    0.125237111622765102E+11    0.777190253621119931E+00   -0.122335126113999926E+01   -0.244045686820259675E+03
    0.138763992874914084E+40    0.259540244396022080E+00    0.455285147687259632E+04    0.183421052640824023E+02    0.165074561087799193E-01    0.442764365576325321E+10    0.850069074739608688E+00   -0.355814671161002583E+01   -0.244010500608065229E+03
    0.119680650473063071E+40    0.360971372742664665E+00    0.119667608473462201E+04    0.196025231051856004E+02    0.137180607981597421E-01    0.264211096658480358E+10    0.981502351620717084E+00   -0.356789508266284816E+01   -0.243996981729571871E+03
    0.219548117422484378E+40    0.308694067651404280E+00    0.572928251195322332E+03    0.212419717959833960E+02    0.133058896814832722E-01    0.149690679830266380E+10    0.117082619273784583E+01   -0.117999857478199921E+01   -0.243982784850300220E+03
    0.495562509934467936E+40    0.321118400784913202E-01    0.732815170156617660E+04    0.216748831842693441E+02    0.320719460874849482E+00    0.161997975494439722E+13    0.624466141069382585E+00   -0.673152523623567589E+00   -0.243960582237860820E+03
    0.344339218138460954E+40    0.172290119795944080E+00    0.134659026275090237E+05    0.217505070714909081E+02    0.242072151340371855E+00    0.991349079777893750E+13    0.448110630179189617E+00   -0.289560363033528390E+00   -0.243956530611337200E+03
    0.189438380183811154E+40    0.159523379421276174E+00    0.545359096158138641E+03    0.190138282273099435E+02    0.278282208357890637E-01    0.662285532053628922E+10    0.962747463488508148E+00   -0.215254460034591766E+01   -0.243955479797689492E+03
    0.186459401850420898E+40    0.228802071230435000E+00    0.976168245484064209E+04    0.194853415836954760E+02    0.140277117937017363E-01    0.403220419944815397E+10    0.717409995506061993E+00   -0.126700859924759435E+00   -0.243952217848743260E+03
    0.287648330921861008E+40    0.857640193803857476E-01    0.112565598987221201E+05    0.208787593398143692E+02    0.925636823546449328E-01    0.774762724355238403E+12    0.493916810156438957E+00   -0.347599032964689547E+01   -0.243936281501757406E+03
    0.417442006481451741E+40    0.193597829405308064E+00    0.926472891595054534E+04    0.219115977529713888E+02    0.180632812680917403E-01    0.249643834302336311E+11    0.540256509875260305E+00   -0.280582333984545462E+01   -0.243928415103205481E+03
    0.275944378304923112E+40    0.161200667231247485E+00    0.117120360051555999E+05    0.212947782801155689E+02    0.320038354978416595E+00    0.658263499576550586E+13    0.516120857548083123E+00   -0.131036503612202448E+01   -0.243926055869955917E+03
    0.148039090488484921E+40    0.390772151514363120E+00    0.128968305215115433E+05    0.205669201943800175E+02    0.845231223782957029E-02    0.135979901773569508E+11    0.373003461625232013E+00   -0.173866060254019161E+01   -0.243900445108004362E+03
    0.389826797699906127E+40    0.179188443393416330E+00    0.190807347904566304E+05    0.216910960110989102E+02    0.292156793193817099E-01    0.654453901374503418E+12    0.299219804509460841E+00   -0.276205293089983428E+01   -0.243894178676527048E+03
    0.192691695634408087E+40    0.251293767841061055E+00    0.136819538228582969E+05    0.194954509658226982E+02    0.117410801235773403E-01    0.385009714580010376E+11    0.339658296191709286E+00   -0.103879253217806489E+01   -0.243885964318422054E+03
    0.140197054101543242E+40    0.360362807573110899E+00    0.105865117356960891E+05    0.183821001505330806E+02    0.954052134875697788E-02    0.387136220512856722E+10    0.592964735083622574E+00   -0.236508767778338980E+01   -0.243884672034982543E+03
    0.197417692281716345E+40    0.158985250005142076E+00    0.227401841776073115E+04    0.188582856941021149E+02    0.172559861030905440E-01    0.348859386620711327E+10    0.975011119741797994E+00   -0.128519275222792911E+00   -0.243857251804689042E+03
    0.241336163913446931E+40    0.236378287178302976E+00    0.881895110712545102E+04    0.204104779884696619E+02    0.321558349188398040E+00    0.263290570844756719E+14    0.472264257844112967E+00   -0.186155019133215260E+01   -0.243855513174623098E+03
    0.123115922667968190E+40    0.385186780338704349E+00    0.476705447751386055E+04    0.191049087760041907E+02    0.119701111826662123E-01    0.201502557543095708E+10    0.980471171195974933E+00   -0.213123234479116475E+01   -0.243849913689372698E+03
    0.159948787320391999E+40    0.299481644806311731E+00    0.890893589105056208E+03    0.182100459547966302E+02    0.133916761928782133E-01    0.158973946221755910E+10    0.114729923548914137E+01   -0.168090090091956368E+01   -0.243846895514917378E+03
    0.587502630488256761E+40    0.322477213692244358E+00    0.261504045386520784E+04    0.225758597625425139E+02    0.985955922047148520E-02    0.101307013331467581E+10    0.117448651229977008E+01   -0.902501860760546504E+00   -0.243837989910554114E+03
    0.140026097293493072E+40    0.388796805609108787E+00    0.201230009374103247E+05    0.194984563542425597E+02    0.506813059988981546E-02    0.130746269565081749E+11    0.117925109176722942E+00   -0.263977391569867414E+01   -0.243819726527671548E+03
    0.183592579104382342E+40    0.206517929446672605E+00    0.160083789349351264E+05    0.190031906724166433E+02    0.597008121730287569E-01    0.199210213687211963E+13    0.356789143516787366E+00   -0.288917257750020795E+01   -0.243797904558927996E+03
    0.167847322551157377E+40    0.249030193830896224E+00    0.154896127781328832E+05    0.197169194986650389E+02    0.137864759315012055E-01    0.926836627714169464E+11    0.294967238561590017E+00   -0.230828719566313945E+01   -0.243796394754634605E+03
    0.833807949685701928E+40    0.185009436366876306E+00    0.530920343169067223E+03    0.227181523437558432E+02    0.230483766799726535E-01    0.425635292092488527E+10    0.102921709657552629E+01   -0.102663946392538441E+01   -0.243784157205047279E+03
    0.188787986543752030E+40    0.203147958688404795E+00    0.862011437573187868E+04    0.197429415120037959E+02    0.400137209472028410E+00    0.147398810783748008E+14    0.511418745513925077E+00   -0.200886451765659224E+01   -0.243763317693647110E+03
    0.193519404750102343E+40    0.204722223474018666E+00    0.105257641203821622E+05    0.201807191540259403E+02    0.160298134935954850E+00    0.488008793183699316E+13    0.458402831974442093E+00   -0.239858975633099636E+01   -0.243745377316745476E+03
    0.221732545155838791E+40    0.854224871578223161E-01    0.149986187995650180E+05    0.191602983262754201E+02    0.214691212136801091E+00    0.599802081521660449E+13    0.452092942059024838E+00   -0.343462493996140505E+01   -0.243719420923119230E+03
    0.276113654972607128E+40    0.349888773768911365E+00    0.710787598473944490E+04    0.216946332456793129E+02    0.995136753405742765E-02    0.341183240696004295E+10    0.707797095963383582E+00   -0.302575938207279638E+01   -0.243709600136177471E+03
    0.274905897736968877E+40    0.139829718998873143E+00    0.828939032482109178E+04    0.209480959406428369E+02    0.589586864791347698E-01    0.728333827944738464E+11    0.641008113032052296E+00   -0.444890859140481681E-01   -0.243699905434831692E+03
    0.149991983786397344E+40    0.346214059686179410E+00    0.200071337488912613E+05    0.195599327173287563E+02    0.642235957442276965E-02    0.160030348551835861E+11    0.181327091283537273E+00   -0.190857914026123554E+01   -0.243685590532212103E+03
